country,state,date,demand_gwh,emissions_ktco2,emissions_intensity_gco2_per_kwh
India,Lakshadweep,2021-04-01,0.03,0.0,0.0
India,Lakshadweep,2021-05-01,0.05,0.0,0.0
India,Lakshadweep,2021-06-01,0.02,0.0,0.0
India,Lakshadweep,2021-07-01,0.02,0.0,0.0
India,Lakshadweep,2021-08-01,0.02,0.0,0.0
India,Lakshadweep,2021-09-01,0.02,0.0,0.0
India,Lakshadweep,2021-10-01,0.01,0.0,0.0
India,Lakshadweep,2021-11-01,0.09,0.0,0.0
India,Lakshadweep,2021-12-01,0.01,0.0,0.0
India,Lakshadweep,2022-01-01,0.01,0.0,0.0
India,Lakshadweep,2022-02-01,0.01,0.0,0.0
India,Lakshadweep,2022-03-01,0.01,0.0,0.0
India,Lakshadweep,2022-04-01,0.01,0.0,0.0
India,Lakshadweep,2022-05-01,0.01,0.0,0.0
India,Lakshadweep,2022-06-01,0.01,0.0,0.0
India,Lakshadweep,2022-07-01,0.01,0.0,0.0
India,Lakshadweep,2022-08-01,0.01,0.0,0.0
India,Lakshadweep,2022-09-01,0.01,0.0,0.0
India,Lakshadweep,2022-10-01,0.01,0.0,0.0
India,Lakshadweep,2022-11-01,0.01,0.0,0.0
India,Lakshadweep,2022-12-01,0.01,0.0,0.0
India,Lakshadweep,2023-01-01,4.81,3.94,819.13
India,Lakshadweep,2023-02-01,4.67,3.82,817.99
India,Lakshadweep,2023-03-01,5.57,4.56,818.67
India,Lakshadweep,2023-04-01,5.79,4.74,818.65
India,Lakshadweep,2023-05-01,5.89,4.82,818.34
India,Lakshadweep,2023-06-01,5.21,4.26,817.66
India,Lakshadweep,2023-07-01,5.09,4.17,819.25
India,Lakshadweep,2023-08-01,5.37,4.4,819.37
India,Lakshadweep,2023-09-01,4.86,3.98,818.93
India,Madhya Pradesh,2019-01-01,11142.91,8447.62,758.12
India,Madhya Pradesh,2019-02-01,10046.2,7537.95,750.33
India,Madhya Pradesh,2019-03-01,11701.79,8806.99,752.62
India,Madhya Pradesh,2019-04-01,11691.74,8772.1,750.28
India,Madhya Pradesh,2019-05-01,11850.96,8720.47,735.85
India,Madhya Pradesh,2019-06-01,10600.6,7909.63,746.15
India,Madhya Pradesh,2019-07-01,10378.91,7636.3,735.75
India,Madhya Pradesh,2019-08-01,10181.55,6989.22,686.46
India,Madhya Pradesh,2019-09-01,9987.11,6771.83,678.06
India,Madhya Pradesh,2019-10-01,9742.08,6873.88,705.59
India,Madhya Pradesh,2019-11-01,9840.54,7377.95,749.75
India,Madhya Pradesh,2019-12-01,11455.84,8584.45,749.35
India,Madhya Pradesh,2020-01-01,11632.54,8698.2,747.75
India,Madhya Pradesh,2020-02-01,11928.91,8923.03,748.02
India,Madhya Pradesh,2020-03-01,10112.7,7291.25,721.0
India,Madhya Pradesh,2020-04-01,9126.23,6550.58,717.78
India,Madhya Pradesh,2020-05-01,11008.2,7882.8,716.08
India,Madhya Pradesh,2020-06-01,10144.03,7202.3,710.0
India,Madhya Pradesh,2020-07-01,11289.78,8509.47,753.73
India,Madhya Pradesh,2020-08-01,11383.28,8298.99,729.05
India,Madhya Pradesh,2020-09-01,11817.32,8129.96,687.97
India,Madhya Pradesh,2020-10-01,12264.67,9141.3,745.34
India,Madhya Pradesh,2020-11-01,12136.42,9198.0,757.88
India,Madhya Pradesh,2020-12-01,12099.61,8975.46,741.8
India,Madhya Pradesh,2021-01-01,12749.43,9440.77,740.49
India,Madhya Pradesh,2021-02-01,11105.58,8294.92,746.92
India,Madhya Pradesh,2021-03-01,12960.32,9736.52,751.26
India,Madhya Pradesh,2021-04-01,13161.36,9834.16,747.2
India,Madhya Pradesh,2021-05-01,11853.32,8606.39,726.07
India,Madhya Pradesh,2021-06-01,10526.48,7555.89,717.8
India,Madhya Pradesh,2021-07-01,11495.88,8449.63,735.01
India,Madhya Pradesh,2021-08-01,11050.88,8071.84,730.43
India,Madhya Pradesh,2021-09-01,11079.03,8373.13,755.76
India,Madhya Pradesh,2021-10-01,11569.71,8709.76,752.81
India,Madhya Pradesh,2021-11-01,11572.14,8810.49,761.35
India,Madhya Pradesh,2021-12-01,12448.82,9388.18,754.14
India,Madhya Pradesh,2022-01-01,11941.65,9067.32,759.3
India,Madhya Pradesh,2022-02-01,12579.32,9471.21,752.92
India,Madhya Pradesh,2022-03-01,13759.25,10346.17,751.94
India,Madhya Pradesh,2022-04-01,13882.85,10340.67,744.85
India,Madhya Pradesh,2022-05-01,14377.63,10717.11,745.4
India,Madhya Pradesh,2022-06-01,13528.41,10187.32,753.03
India,Madhya Pradesh,2022-07-01,12717.81,9245.53,726.98
India,Madhya Pradesh,2022-08-01,12168.94,8487.69,697.49
India,Madhya Pradesh,2022-09-01,12110.69,8288.68,684.41
India,Madhya Pradesh,2022-10-01,11008.34,7746.49,703.69
India,Madhya Pradesh,2022-11-01,11934.64,9084.34,761.17
India,Madhya Pradesh,2022-12-01,13048.44,9913.57,759.75
India,Madhya Pradesh,2023-01-01,13012.39,9736.2,748.23
India,Madhya Pradesh,2023-02-01,11731.69,8594.15,732.56
India,Madhya Pradesh,2023-03-01,12498.42,9499.76,760.08
India,Madhya Pradesh,2023-04-01,13066.8,9945.44,761.12
India,Madhya Pradesh,2023-05-01,13275.13,9982.56,751.98
India,Madhya Pradesh,2023-06-01,13387.48,9812.39,732.95
India,Madhya Pradesh,2023-07-01,13368.3,9768.05,730.69
India,Madhya Pradesh,2023-08-01,14257.17,9830.27,689.5
India,Madhya Pradesh,2023-09-01,13300.12,9599.84,721.79
India,Maharashtra,2019-01-01,12640.32,8186.99,647.69
India,Maharashtra,2019-02-01,11176.93,7106.24,635.8
India,Maharashtra,2019-03-01,13200.32,8562.82,648.68
India,Maharashtra,2019-04-01,13654.44,8776.92,642.79
India,Maharashtra,2019-05-01,14599.23,9111.98,624.14
India,Maharashtra,2019-06-01,13494.14,8932.48,661.95
India,Maharashtra,2019-07-01,12271.0,7379.35,601.37
India,Maharashtra,2019-08-01,11331.42,6427.39,567.22
India,Maharashtra,2019-09-01,10553.28,6307.83,597.71
India,Maharashtra,2019-10-01,10682.55,6894.86,645.43
India,Maharashtra,2019-11-01,10250.75,6892.45,672.39
India,Maharashtra,2019-12-01,11965.33,7924.57,662.29
India,Maharashtra,2020-01-01,11944.09,7921.46,663.21
India,Maharashtra,2020-02-01,12766.19,8502.62,666.03
India,Maharashtra,2020-03-01,11924.91,7761.83,650.89
India,Maharashtra,2020-04-01,8536.39,4864.31,569.83
India,Maharashtra,2020-05-01,9964.38,5910.59,593.17
India,Maharashtra,2020-06-01,8477.4,4882.88,575.99
India,Maharashtra,2020-07-01,9215.18,5597.57,607.43
India,Maharashtra,2020-08-01,9205.81,4977.1,540.65
India,Maharashtra,2020-09-01,9536.93,6432.64,674.5
India,Maharashtra,2020-10-01,11179.63,7927.29,709.08
India,Maharashtra,2020-11-01,11871.96,7946.35,669.34
India,Maharashtra,2020-12-01,12952.83,8555.13,660.48
India,Maharashtra,2021-01-01,13221.54,9121.51,689.9
India,Maharashtra,2021-02-01,12366.84,8436.15,682.16
India,Maharashtra,2021-03-01,15275.92,10148.48,664.35
India,Maharashtra,2021-04-01,14242.75,9585.25,672.99
India,Maharashtra,2021-05-01,12779.65,8134.5,636.52
India,Maharashtra,2021-06-01,11627.97,7085.69,609.37
India,Maharashtra,2021-07-01,12093.35,7460.63,616.92
India,Maharashtra,2021-08-01,13396.36,8897.41,664.17
India,Maharashtra,2021-09-01,11548.47,7375.38,638.65
India,Maharashtra,2021-10-01,12218.61,8088.17,661.96
India,Maharashtra,2021-11-01,12082.36,7966.1,659.32
India,Maharashtra,2021-12-01,12774.93,8567.3,670.63
India,Maharashtra,2022-01-01,12698.85,8666.27,682.45
India,Maharashtra,2022-02-01,12283.45,8299.88,675.7
India,Maharashtra,2022-03-01,15318.51,9990.51,652.19
India,Maharashtra,2022-04-01,15279.48,10144.68,663.94
India,Maharashtra,2022-05-01,15250.64,9791.36,642.03
India,Maharashtra,2022-06-01,13724.57,9184.24,669.18
India,Maharashtra,2022-07-01,11416.86,7068.03,619.09
India,Maharashtra,2022-08-01,11583.12,7117.12,614.44
India,Maharashtra,2022-09-01,11419.05,7554.36,661.56
India,Maharashtra,2022-10-01,10803.82,7208.33,667.2
India,Maharashtra,2022-11-01,12860.02,8650.68,672.68
India,Maharashtra,2022-12-01,13888.66,9366.47,674.4
India,Maharashtra,2023-01-01,13970.4,9299.76,665.68
India,Maharashtra,2023-02-01,13981.77,9369.71,670.14
India,Maharashtra,2023-03-01,14814.99,10171.17,686.55
India,Maharashtra,2023-04-01,14100.62,9764.05,692.46
India,Maharashtra,2023-05-01,14736.3,9659.81,655.51
India,Maharashtra,2023-06-01,14491.43,9419.66,650.02
India,Maharashtra,2023-07-01,13419.03,8330.29,620.78
India,Maharashtra,2023-08-01,14274.25,8958.68,627.61
India,Maharashtra,2023-09-01,13316.72,8719.83,654.8
India,Manipur,2019-01-01,37.65,0.91,24.17
India,Manipur,2019-02-01,10.31,0.26,25.22
India,Manipur,2019-03-01,11.25,0.28,24.89
India,Manipur,2019-04-01,31.27,0.76,24.3
India,Manipur,2019-05-01,39.92,0.96,24.05
India,Manipur,2019-06-01,40.05,0.96,23.97
India,Manipur,2019-07-01,37.15,0.9,24.23
India,Manipur,2019-08-01,47.57,1.15,24.18
India,Manipur,2019-09-01,7.74,0.19,24.55
India,Manipur,2019-10-01,20.35,0.49,24.08
India,Manipur,2019-11-01,51.23,1.23,24.01
India,Manipur,2019-12-01,35.76,0.86,24.05
India,Manipur,2020-01-01,17.59,0.43,24.45
India,Manipur,2020-02-01,19.4,0.48,24.74
India,Manipur,2020-03-01,23.06,0.57,24.72
India,Manipur,2020-04-01,12.43,0.31,24.94
India,Manipur,2020-05-01,8.77,0.22,25.09
India,Manipur,2020-06-01,34.69,0.84,24.21
India,Manipur,2020-07-01,78.17,1.88,24.05
India,Manipur,2020-08-01,79.76,1.94,24.32
India,Manipur,2020-09-01,76.2,1.84,24.15
India,Manipur,2020-10-01,77.34,1.86,24.05
India,Manipur,2020-11-01,75.89,1.85,24.38
India,Manipur,2020-12-01,75.01,1.83,24.4
India,Manipur,2021-01-01,64.55,1.58,24.48
India,Manipur,2021-02-01,33.35,0.81,24.29
India,Manipur,2021-03-01,13.16,0.32,24.32
India,Manipur,2021-04-01,21.77,0.53,24.35
India,Manipur,2021-05-01,24.28,0.59,24.3
India,Manipur,2021-06-01,36.78,0.89,24.2
India,Manipur,2021-07-01,41.3,1.0,24.21
India,Manipur,2021-08-01,78.57,1.91,24.31
India,Manipur,2021-09-01,66.56,1.61,24.19
India,Manipur,2021-10-01,77.94,1.88,24.12
India,Manipur,2021-11-01,11.04,0.27,24.46
India,Manipur,2021-12-01,28.27,0.69,24.41
India,Manipur,2022-01-01,33.02,0.8,24.23
India,Manipur,2022-02-01,21.53,0.53,24.62
India,Manipur,2022-03-01,21.13,0.52,24.61
India,Manipur,2022-04-01,12.18,0.31,25.45
India,Manipur,2022-05-01,61.18,1.48,24.19
India,Manipur,2022-06-01,75.45,1.82,24.12
India,Manipur,2022-07-01,76.66,1.85,24.13
India,Manipur,2022-08-01,77.6,1.88,24.23
India,Manipur,2022-09-01,55.7,1.36,24.42
India,Manipur,2022-10-01,40.82,1.0,24.5
India,Manipur,2022-11-01,31.99,0.78,24.38
India,Manipur,2022-12-01,21.15,0.52,24.59
India,Manipur,2023-01-01,14.69,0.37,25.19
India,Manipur,2023-02-01,9.48,0.24,25.32
India,Manipur,2023-03-01,9.87,0.26,26.34
India,Manipur,2023-04-01,8.34,0.22,26.38
India,Manipur,2023-05-01,6.95,0.19,27.34
India,Manipur,2023-06-01,3.93,0.11,27.99
India,Manipur,2023-07-01,13.78,0.35,25.4
India,Manipur,2023-08-01,34.92,0.85,24.34
India,Manipur,2023-09-01,70.36,1.7,24.16
India,Meghalaya,2019-01-01,44.49,1.07,24.05
India,Meghalaya,2019-02-01,36.11,0.87,24.09
India,Meghalaya,2019-03-01,36.83,0.88,23.89
India,Meghalaya,2019-04-01,39.95,0.96,24.03
India,Meghalaya,2019-05-01,78.75,1.89,24.0
India,Meghalaya,2019-06-01,109.11,2.62,24.01
India,Meghalaya,2019-07-01,170.12,4.08,23.98
India,Meghalaya,2019-08-01,135.17,3.24,23.97
India,Meghalaya,2019-09-01,127.16,3.05,23.99
India,Meghalaya,2019-10-01,133.12,3.19,23.96
India,Meghalaya,2019-11-01,85.02,2.04,23.99
India,Meghalaya,2019-12-01,81.71,1.96,23.99
India,Meghalaya,2020-01-01,56.03,1.34,23.92
India,Meghalaya,2020-02-01,31.27,0.75,23.99
India,Meghalaya,2020-03-01,36.27,0.87,23.99
India,Meghalaya,2020-04-01,31.7,0.76,23.98
India,Meghalaya,2020-05-01,84.8,2.04,24.06
India,Meghalaya,2020-06-01,145.41,3.49,24.0
India,Meghalaya,2020-07-01,176.06,4.23,24.03
India,Meghalaya,2020-08-01,157.32,3.78,24.03
India,Meghalaya,2020-09-01,142.51,3.42,24.0
India,Meghalaya,2020-10-01,156.69,3.76,24.0
India,Meghalaya,2020-11-01,92.09,2.21,24.0
India,Meghalaya,2020-12-01,73.8,1.77,23.98
India,Meghalaya,2021-01-01,60.56,1.45,23.94
India,Meghalaya,2021-02-01,51.29,1.23,23.98
India,Meghalaya,2021-03-01,36.56,0.88,24.07
India,Meghalaya,2021-04-01,51.76,1.24,23.96
India,Meghalaya,2021-05-01,53.16,1.28,24.08
India,Meghalaya,2021-06-01,107.61,2.58,23.98
India,Meghalaya,2021-07-01,121.69,2.92,24.0
India,Meghalaya,2021-08-01,146.53,3.52,24.02
India,Meghalaya,2021-09-01,103.45,2.48,23.97
India,Meghalaya,2021-10-01,101.81,2.44,23.97
India,Meghalaya,2021-11-01,49.82,1.2,24.09
India,Meghalaya,2021-12-01,41.98,1.01,24.06
India,Meghalaya,2022-01-01,39.69,0.95,23.94
India,Meghalaya,2022-02-01,32.03,0.77,24.04
India,Meghalaya,2022-03-01,36.96,0.89,24.08
India,Meghalaya,2022-04-01,73.69,1.77,24.02
India,Meghalaya,2022-05-01,112.67,2.7,23.96
India,Meghalaya,2022-06-01,141.96,3.41,24.02
India,Meghalaya,2022-07-01,165.91,3.98,23.99
India,Meghalaya,2022-08-01,137.11,3.29,24.0
India,Meghalaya,2022-09-01,123.19,2.96,24.03
India,Meghalaya,2022-10-01,103.59,2.49,24.04
India,Meghalaya,2022-11-01,50.27,1.21,24.07
India,Meghalaya,2022-12-01,39.76,0.95,23.89
India,Meghalaya,2023-01-01,33.96,0.82,24.15
India,Meghalaya,2023-02-01,26.22,0.63,24.03
India,Meghalaya,2023-03-01,43.55,1.05,24.11
India,Meghalaya,2023-04-01,45.15,1.08,23.92
India,Meghalaya,2023-05-01,48.18,1.16,24.08
India,Meghalaya,2023-06-01,83.62,2.01,24.04
India,Meghalaya,2023-07-01,133.42,3.2,23.98
India,Meghalaya,2023-08-01,138.7,3.33,24.01
India,Meghalaya,2023-09-01,130.27,3.13,24.03
India,Mizoram,2019-01-01,9.2,0.22,23.91
India,Mizoram,2019-02-01,7.05,0.17,24.11
India,Mizoram,2019-03-01,8.4,0.2,23.81
India,Mizoram,2019-04-01,7.74,0.18,23.26
India,Mizoram,2019-05-01,7.78,0.19,24.42
India,Mizoram,2019-06-01,9.21,0.22,23.89
India,Mizoram,2019-07-01,13.34,0.32,23.99
India,Mizoram,2019-08-01,27.13,0.65,23.96
India,Mizoram,2019-09-01,30.79,0.75,24.36
India,Mizoram,2019-10-01,37.76,0.91,24.1
India,Mizoram,2019-11-01,32.16,0.77,23.94
India,Mizoram,2019-12-01,26.22,0.63,24.03
India,Mizoram,2020-01-01,14.47,0.35,24.19
India,Mizoram,2020-02-01,10.1,0.24,23.76
India,Mizoram,2020-03-01,10.96,0.26,23.72
India,Mizoram,2020-04-01,7.56,0.18,23.81
India,Mizoram,2020-05-01,6.82,0.16,23.46
India,Mizoram,2020-06-01,12.91,0.31,24.01
India,Mizoram,2020-07-01,15.68,0.38,24.24
India,Mizoram,2020-08-01,18.0,0.43,23.89
India,Mizoram,2020-09-01,20.73,0.5,24.12
India,Mizoram,2020-10-01,29.04,0.7,24.11
India,Mizoram,2020-11-01,28.39,0.68,23.95
India,Mizoram,2020-12-01,15.73,0.38,24.16
India,Mizoram,2021-01-01,16.21,0.42,25.91
India,Mizoram,2021-02-01,12.13,0.3,24.73
India,Mizoram,2021-03-01,9.18,0.22,23.97
India,Mizoram,2021-04-01,3.47,0.09,25.94
India,Mizoram,2021-05-01,1.93,0.05,25.91
India,Mizoram,2021-06-01,3.25,0.08,24.62
India,Mizoram,2021-07-01,7.67,0.19,24.77
India,Mizoram,2021-08-01,13.56,0.33,24.34
India,Mizoram,2021-09-01,18.94,0.45,23.76
India,Mizoram,2021-10-01,29.0,0.69,23.79
India,Mizoram,2021-11-01,17.85,0.43,24.09
India,Mizoram,2021-12-01,18.63,0.44,23.62
India,Mizoram,2022-01-01,20.83,0.5,24.0
India,Mizoram,2022-02-01,12.77,0.3,23.49
India,Mizoram,2022-03-01,17.68,0.42,23.76
India,Mizoram,2022-04-01,3.78,0.1,26.46
India,Mizoram,2022-05-01,3.15,0.09,28.57
India,Mizoram,2022-06-01,8.39,0.21,25.03
India,Mizoram,2022-07-01,26.4,0.64,24.24
India,Mizoram,2022-08-01,40.39,0.97,24.02
India,Mizoram,2022-09-01,35.57,0.86,24.18
India,Mizoram,2022-10-01,44.12,1.06,24.03
India,Mizoram,2022-11-01,22.09,0.53,23.99
India,Mizoram,2022-12-01,20.08,0.49,24.4
India,Mizoram,2023-01-01,24.4,0.59,24.18
India,Mizoram,2023-02-01,21.44,0.52,24.25
India,Mizoram,2023-03-01,16.58,0.4,24.13
India,Mizoram,2023-04-01,18.69,0.45,24.08
India,Mizoram,2023-05-01,10.3,0.25,24.27
India,Mizoram,2023-06-01,12.39,0.3,24.21
India,Mizoram,2023-07-01,14.85,0.36,24.24
India,Mizoram,2023-08-01,17.3,0.42,24.28
India,Mizoram,2023-09-01,20.42,0.49,24.0
India,Nagaland,2019-01-01,8.16,0.2,24.51
India,Nagaland,2019-02-01,4.95,0.12,24.24
India,Nagaland,2019-03-01,5.03,0.12,23.86
India,Nagaland,2019-04-01,1.89,0.05,26.46
India,Nagaland,2019-05-01,6.97,0.17,24.39
India,Nagaland,2019-06-01,14.53,0.35,24.09
India,Nagaland,2019-07-01,34.44,0.83,24.1
India,Nagaland,2019-08-01,42.79,1.03,24.07
India,Nagaland,2019-09-01,35.16,0.84,23.89
India,Nagaland,2019-10-01,43.13,1.04,24.11
India,Nagaland,2019-11-01,29.51,0.71,24.06
India,Nagaland,2019-12-01,18.18,0.44,24.2
India,Nagaland,2020-01-01,12.7,0.3,23.62
India,Nagaland,2020-02-01,11.55,0.28,24.24
India,Nagaland,2020-03-01,7.43,0.18,24.23
India,Nagaland,2020-04-01,6.53,0.16,24.5
India,Nagaland,2020-05-01,8.55,0.21,24.56
India,Nagaland,2020-06-01,27.26,0.65,23.84
India,Nagaland,2020-07-01,39.34,0.94,23.89
India,Nagaland,2020-08-01,44.79,1.07,23.89
India,Nagaland,2020-09-01,38.92,0.93,23.9
India,Nagaland,2020-10-01,37.68,0.9,23.89
India,Nagaland,2020-11-01,20.61,0.49,23.78
India,Nagaland,2020-12-01,11.68,0.28,23.97
India,Nagaland,2021-01-01,9.99,0.24,24.02
India,Nagaland,2021-02-01,10.36,0.25,24.13
India,Nagaland,2021-03-01,18.91,0.45,23.8
India,Nagaland,2021-04-01,7.43,0.18,24.23
India,Nagaland,2021-05-01,2.93,0.07,23.89
India,Nagaland,2021-06-01,5.99,0.14,23.37
India,Nagaland,2021-07-01,24.39,0.59,24.19
India,Nagaland,2021-08-01,37.49,0.9,24.01
India,Nagaland,2021-09-01,22.73,0.55,24.2
India,Nagaland,2021-10-01,20.0,0.48,24.0
India,Nagaland,2021-11-01,12.62,0.3,23.77
India,Nagaland,2021-12-01,9.31,0.22,23.63
India,Nagaland,2022-01-01,7.66,0.18,23.5
India,Nagaland,2022-02-01,7.08,0.17,24.01
India,Nagaland,2022-03-01,6.39,0.15,23.47
India,Nagaland,2022-04-01,5.17,0.12,23.21
India,Nagaland,2022-05-01,21.51,0.52,24.18
India,Nagaland,2022-06-01,33.12,0.79,23.85
India,Nagaland,2022-07-01,48.78,1.17,23.99
India,Nagaland,2022-08-01,34.71,0.83,23.91
India,Nagaland,2022-09-01,44.06,1.06,24.06
India,Nagaland,2022-10-01,36.38,0.87,23.91
India,Nagaland,2022-11-01,21.33,0.51,23.91
India,Nagaland,2022-12-01,21.47,0.52,24.22
India,Nagaland,2023-01-01,8.47,0.2,23.61
India,Nagaland,2023-02-01,7.48,0.18,24.06
India,Nagaland,2023-03-01,6.84,0.16,23.39
India,Nagaland,2023-04-01,4.65,0.11,23.66
India,Nagaland,2023-05-01,5.55,0.13,23.42
India,Nagaland,2023-06-01,14.07,0.34,24.17
India,Nagaland,2023-07-01,41.4,0.99,23.91
India,Nagaland,2023-08-01,65.89,1.58,23.98
India,Nagaland,2023-09-01,46.95,1.13,24.07
India,Odisha,2019-01-01,3743.69,2748.11,734.07
India,Odisha,2019-02-01,3692.99,2686.27,727.4
India,Odisha,2019-03-01,4403.82,3152.3,715.81
India,Odisha,2019-04-01,4218.08,2978.19,706.05
India,Odisha,2019-05-01,4172.33,2883.85,691.19
India,Odisha,2019-06-01,3797.3,2708.93,713.38
India,Odisha,2019-07-01,3829.83,2714.82,708.86
India,Odisha,2019-08-01,2991.47,1737.29,580.75
India,Odisha,2019-09-01,3425.4,2122.91,619.76
India,Odisha,2019-10-01,3973.1,2552.74,642.51
India,Odisha,2019-11-01,4211.17,3042.17,722.41
India,Odisha,2019-12-01,4436.34,3271.2,737.37
India,Odisha,2020-01-01,4454.0,3254.96,730.8
India,Odisha,2020-02-01,4495.82,3283.26,730.29
India,Odisha,2020-03-01,5032.71,3702.33,735.65
India,Odisha,2020-04-01,5012.25,3562.52,710.76
India,Odisha,2020-05-01,5472.09,3912.17,714.93
India,Odisha,2020-06-01,4992.53,3590.82,719.24
India,Odisha,2020-07-01,5542.57,3878.92,699.84
India,Odisha,2020-08-01,5321.75,3723.49,699.67
India,Odisha,2020-09-01,5202.92,3617.01,695.19
India,Odisha,2020-10-01,5726.77,4018.69,701.74
India,Odisha,2020-11-01,4884.05,3538.22,724.44
India,Odisha,2020-12-01,5354.75,4124.39,770.23
India,Odisha,2021-01-01,5112.4,3835.79,750.29
India,Odisha,2021-02-01,4953.8,3686.5,744.18
India,Odisha,2021-03-01,5368.3,3986.76,742.65
India,Odisha,2021-04-01,5004.62,3719.93,743.3
India,Odisha,2021-05-01,5339.74,4038.27,756.27
India,Odisha,2021-06-01,5235.25,3888.65,742.78
India,Odisha,2021-07-01,5628.95,4106.5,729.53
India,Odisha,2021-08-01,5756.45,4124.8,716.55
India,Odisha,2021-09-01,6081.82,4462.79,733.79
India,Odisha,2021-10-01,5767.38,4070.46,705.77
India,Odisha,2021-11-01,5781.92,4391.43,759.51
India,Odisha,2021-12-01,4891.68,3745.52,765.69
India,Odisha,2022-01-01,5260.34,4026.35,765.42
India,Odisha,2022-02-01,5313.24,4064.13,764.91
India,Odisha,2022-03-01,6411.62,4880.02,761.12
India,Odisha,2022-04-01,5896.42,4385.08,743.69
India,Odisha,2022-05-01,5761.09,4396.06,763.06
India,Odisha,2022-06-01,5439.24,4230.26,777.73
India,Odisha,2022-07-01,5744.69,4259.0,741.38
India,Odisha,2022-08-01,5922.29,4223.44,713.14
India,Odisha,2022-09-01,6056.42,4186.54,691.26
India,Odisha,2022-10-01,6471.49,4579.01,707.57
India,Odisha,2022-11-01,5586.98,4162.81,745.09
India,Odisha,2022-12-01,6091.47,4753.33,780.33
India,Odisha,2023-01-01,6116.21,4676.47,764.6
India,Odisha,2023-02-01,5885.49,4478.12,760.88
India,Odisha,2023-03-01,6557.37,5055.97,771.04
India,Odisha,2023-04-01,6148.14,4675.42,760.46
India,Odisha,2023-05-01,6502.5,4935.22,758.97
India,Odisha,2023-06-01,5748.39,4312.93,750.29
India,Odisha,2023-07-01,5549.81,3912.83,705.04
India,Odisha,2023-08-01,5140.17,3466.39,674.37
India,Odisha,2023-09-01,6047.91,4294.14,710.02
India,Others,2019-01-01,0.0,0.0,
India,Others,2019-02-01,0.0,0.0,
India,Others,2019-03-01,0.0,0.0,
India,Others,2019-04-01,0.0,0.0,
India,Others,2019-05-01,0.0,0.0,
India,Others,2019-06-01,0.0,0.0,
India,Others,2019-07-01,0.0,0.0,
India,Others,2019-08-01,0.0,0.0,
India,Others,2019-09-01,0.0,0.0,
India,Others,2019-10-01,0.0,0.0,
India,Others,2019-11-01,0.0,0.0,
India,Others,2019-12-01,0.0,0.0,
India,Others,2020-01-01,0.0,0.0,
India,Others,2020-02-01,0.0,0.0,
India,Others,2020-03-01,0.0,0.0,
India,Others,2020-04-01,0.0,0.0,
India,Others,2020-05-01,0.0,0.0,
India,Others,2020-06-01,0.0,0.0,
India,Others,2020-07-01,0.0,0.0,
India,Others,2020-08-01,0.0,0.0,
India,Others,2020-09-01,0.0,0.0,
India,Others,2020-10-01,0.0,0.0,
India,Others,2020-11-01,0.0,0.0,
India,Others,2020-12-01,0.0,0.0,
India,Others,2021-01-01,0.0,0.0,
India,Others,2021-02-01,0.0,0.0,
India,Others,2021-03-01,0.0,0.0,
India,Others,2021-04-01,0.0,0.0,
India,Others,2021-05-01,0.0,0.0,
India,Others,2021-06-01,0.0,0.0,
India,Others,2021-07-01,0.0,0.0,
India,Others,2021-08-01,0.0,0.0,
India,Others,2021-09-01,0.0,0.0,
India,Others,2021-10-01,0.0,0.0,
India,Others,2021-11-01,0.0,0.0,
India,Others,2021-12-01,0.0,0.0,
India,Others,2022-01-01,0.0,0.0,
India,Others,2022-02-01,0.0,0.0,
India,Others,2022-03-01,0.0,0.0,
India,Others,2022-04-01,0.0,0.0,
India,Others,2022-05-01,0.0,0.0,
India,Others,2022-06-01,0.0,0.0,
India,Others,2022-07-01,0.0,0.0,
India,Others,2022-08-01,0.0,0.0,
India,Puducherry,2019-01-01,9.57,4.59,479.62
India,Puducherry,2019-02-01,18.25,8.84,484.38
India,Puducherry,2019-03-01,21.31,10.33,484.75
India,Puducherry,2019-04-01,21.43,10.38,484.37
India,Puducherry,2019-05-01,22.23,10.78,484.93
India,Puducherry,2019-06-01,20.16,9.76,484.13
India,Puducherry,2019-07-01,19.32,9.31,481.88
India,Puducherry,2019-08-01,22.17,10.7,482.63
India,Puducherry,2019-09-01,22.09,10.66,482.57
India,Puducherry,2019-10-01,22.29,10.76,482.73
India,Puducherry,2019-11-01,20.78,10.02,482.19
India,Puducherry,2019-12-01,22.24,10.74,482.91
India,Puducherry,2020-01-01,22.68,10.95,482.8
India,Puducherry,2020-02-01,21.54,10.39,482.36
India,Puducherry,2020-03-01,23.0,11.11,483.04
India,Puducherry,2020-04-01,21.39,10.32,482.47
India,Puducherry,2020-05-01,21.37,10.31,482.45
India,Puducherry,2020-06-01,20.93,10.09,482.08
India,Puducherry,2020-07-01,19.92,9.6,481.93
India,Puducherry,2020-08-01,18.72,9.01,481.3
India,Puducherry,2020-09-01,19.19,9.24,481.5
India,Puducherry,2020-10-01,22.06,10.65,482.77
India,Puducherry,2020-11-01,19.98,9.63,481.98
India,Puducherry,2020-12-01,21.36,10.31,482.68
India,Puducherry,2021-01-01,18.59,8.66,465.84
India,Puducherry,2021-02-01,12.46,5.66,454.25
India,Puducherry,2021-03-01,22.57,10.61,470.09
India,Puducherry,2021-04-01,22.43,10.54,469.91
India,Puducherry,2021-05-01,22.38,10.52,470.06
India,Puducherry,2021-06-01,21.92,10.29,469.43
