country_or_region,country_code,date,demand_twh,emissions_intensity_gco2_per_kwh,continent,ember_region,eu_flag,g20_flag,g7_flag,oecd_flag,world_demand_rank,region_demand_rank,oecd_demand_rank,eu_demand_rank,latest_year,coal_deadline,clean_deadline
Slovenia,SVN,2016-08-01,1.08,229.008,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2016-09-01,1.13,305.785,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2016-10-01,1.2,523.256,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2016-11-01,1.17,275.591,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2016-12-01,1.25,348.148,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2017-01-01,1.38,372.093,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2017-02-01,1.17,336.283,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2017-03-01,1.23,294.574,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2017-04-01,1.1,281.818,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2017-05-01,1.15,227.642,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2017-06-01,1.17,214.286,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2017-07-01,1.17,289.063,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2017-08-01,1.14,283.465,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2017-09-01,1.15,201.493,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2017-10-01,1.21,258.333,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2017-11-01,1.24,258.065,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2017-12-01,1.29,225.564,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2018-01-01,1.3,261.194,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2018-02-01,1.23,322.314,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2018-03-01,1.35,278.571,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2018-04-01,1.13,285.714,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2018-05-01,1.17,117.188,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2018-06-01,1.17,122.807,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2018-07-01,1.19,266.129,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2018-08-01,1.15,303.279,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2018-09-01,1.16,268.293,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2018-10-01,1.2,328.125,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2018-11-01,1.22,272.109,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2018-12-01,1.27,273.504,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2019-01-01,1.31,313.559,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2019-02-01,1.18,280.992,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2019-03-01,1.26,256.41,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2019-04-01,1.15,210.084,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2019-05-01,1.18,205.882,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2019-06-01,1.13,207.407,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2019-07-01,1.19,295.455,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2019-08-01,1.12,241.071,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2019-09-01,1.12,226.415,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2019-10-01,1.19,538.462,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2019-11-01,1.18,216.216,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2019-12-01,1.23,232.394,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2020-01-01,1.34,252.101,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2020-02-01,1.2,266.667,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2020-03-01,1.22,210.526,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2020-04-01,0.97,190.476,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2020-05-01,1.0,159.664,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2020-06-01,1.01,207.407,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2020-07-01,1.08,256.944,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2020-08-01,1.07,231.343,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2020-09-01,1.1,246.377,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2020-10-01,1.21,261.628,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2020-11-01,1.2,297.101,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2020-12-01,1.23,265.734,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2021-01-01,1.32,260.563,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2021-02-01,1.15,232.558,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2021-03-01,1.25,272.727,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2021-04-01,1.13,397.26,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2021-05-01,1.13,142.857,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2021-06-01,1.09,112.903,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2021-07-01,1.11,140.351,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2021-08-01,1.05,263.566,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2021-09-01,1.09,250.0,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2021-10-01,1.19,265.487,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2021-11-01,1.21,278.689,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2021-12-01,1.31,280.992,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2022-01-01,1.31,291.667,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2022-02-01,1.14,291.262,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2022-03-01,1.28,327.869,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2022-04-01,1.11,222.222,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2022-05-01,1.09,200.0,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2022-06-01,1.1,225.225,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2022-07-01,1.02,230.0,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2022-08-01,1.0,242.424,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2022-09-01,1.02,181.818,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2022-10-01,0.94,276.596,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2022-11-01,1.09,84.507,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2022-12-01,1.17,174.312,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2023-01-01,1.22,194.69,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2023-02-01,1.12,250.0,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2023-03-01,1.15,223.214,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
Slovenia,SVN,2023-04-01,0.99,181.818,Europe,Europe,1.0,0.0,0.0,1.0,90.0,30.0,33.0,21.0,2022,2030,2035
South Africa,ZAF,2018-01-01,20.75,737.015,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2018-02-01,19.18,734.184,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2018-03-01,21.14,759.5,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2018-04-01,20.08,749.632,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2018-05-01,21.96,765.871,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2018-06-01,21.56,756.954,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2018-07-01,22.31,741.964,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2018-08-01,21.8,742.17,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2018-09-01,20.49,748.084,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2018-10-01,21.51,754.322,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2018-11-01,20.75,752.0,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2018-12-01,20.13,747.554,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2019-01-01,20.74,720.153,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2019-02-01,18.93,726.327,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2019-03-01,20.51,727.316,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2019-04-01,20.31,733.365,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2019-05-01,21.66,748.188,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2019-06-01,21.39,736.794,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2019-07-01,22.08,734.929,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2019-08-01,20.89,734.884,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2019-09-01,20.35,737.855,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2019-10-01,21.11,752.434,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2019-11-01,20.2,749.274,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2019-12-01,19.27,743.003,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2020-01-01,20.08,725.538,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2020-02-01,19.03,726.056,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2020-03-01,19.64,731.974,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2020-04-01,15.88,738.289,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2020-05-01,18.94,754.432,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2020-06-01,20.41,758.704,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2020-07-01,21.32,746.982,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2020-08-01,20.76,744.042,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2020-09-01,19.85,749.008,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2020-10-01,20.57,740.705,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2020-11-01,19.67,713.505,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2020-12-01,19.51,708.018,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2021-01-01,19.57,725.341,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2021-02-01,18.32,725.511,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2021-03-01,20.15,739.746,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2021-04-01,19.72,751.618,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2021-05-01,21.11,748.489,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2021-06-01,20.84,741.331,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2021-07-01,21.94,722.697,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2021-08-01,21.21,721.833,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2021-09-01,19.87,712.016,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2021-10-01,19.82,705.331,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2021-11-01,19.24,701.339,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2021-12-01,19.0,687.238,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2022-01-01,19.49,705.462,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2022-02-01,18.27,728.108,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2022-03-01,20.01,728.755,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2022-04-01,19.31,719.752,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2022-05-01,20.53,735.437,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2022-06-01,20.45,739.258,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2022-07-01,20.37,737.098,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2022-08-01,20.81,720.63,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2022-09-01,18.35,719.849,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2022-10-01,19.33,701.079,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2022-11-01,18.79,687.139,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2022-12-01,17.53,686.465,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2023-01-01,18.03,697.171,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Africa,ZAF,2023-02-01,16.62,704.967,Africa,Africa,0.0,1.0,0.0,0.0,22.0,1.0,,,2022,2040,2040
South Korea,KOR,2019-01-01,52.47,477.987,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2019-02-01,44.15,487.429,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2019-03-01,46.85,440.555,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2019-04-01,43.57,418.637,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2019-05-01,43.97,411.872,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2019-06-01,43.46,446.157,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2019-07-01,49.35,500.912,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2019-08-01,50.89,498.33,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2019-09-01,43.79,510.847,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2019-10-01,43.47,506.556,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2019-11-01,44.77,506.143,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2019-12-01,49.82,497.792,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2020-01-01,49.03,486.029,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2020-02-01,45.86,458.352,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2020-03-01,45.63,414.42,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2020-04-01,41.76,421.935,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2020-05-01,41.19,404.953,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2020-06-01,43.59,437.256,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2020-07-01,46.36,463.546,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2020-08-01,50.57,480.72,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2020-09-01,44.1,500.454,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2020-10-01,42.61,423.14,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2020-11-01,44.51,424.399,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2020-12-01,51.05,430.754,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2021-01-01,52.59,455.029,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2021-02-01,44.44,434.068,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2021-03-01,46.7,413.276,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2021-04-01,43.07,414.674,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2021-05-01,43.82,424.236,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2021-06-01,45.49,460.321,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2021-07-01,53.78,485.496,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2021-08-01,51.24,479.899,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2021-09-01,44.89,453.108,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2021-10-01,45.34,428.981,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2021-11-01,46.4,440.733,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2021-12-01,52.77,430.169,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2022-01-01,54.2,434.686,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2022-02-01,47.99,428.214,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2022-03-01,48.91,417.093,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2022-04-01,44.39,403.244,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2022-05-01,45.87,389.579,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2022-06-01,47.21,414.954,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2022-07-01,54.48,443.465,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2022-08-01,53.38,427.688,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2022-09-01,45.83,416.976,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2022-10-01,45.3,405.519,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2022-11-01,45.9,420.261,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2022-12-01,55.07,446.341,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2023-01-01,53.75,431.814,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
South Korea,KOR,2023-02-01,47.45,429.505,Asia,Asia,0.0,1.0,0.0,1.0,7.0,4.0,3.0,,2022,2030,2035
Spain,ESP,2015-01-01,22.93,281.156,Europe,Europe,1.0,0.0,0.0,1.0,19.0,7.0,11.0,4.0,2022,2030,2035
Spain,ESP,2015-02-01,21.44,208.087,Europe,Europe,1.0,0.0,0.0,1.0,19.0,7.0,11.0,4.0,2022,2030,2035
